lambda_A,B_0_0_Real,B_0_0_Imag
3.3647294589178354,100.44558556024981,0.0
3.374749498997996,101.04472282756717,0.0
3.3847695390781563,101.64564165083846,0.0
3.3947895791583167,102.24834203006377,0.0
3.4048096192384767,102.85282396524299,0.0
3.414829659318637,103.45908745637621,0.0
3.4248496993987976,104.06713250346337,0.0
3.434869739478958,104.67695910650457,0.0
3.444889779559118,105.28856726549962,0.0
3.4549098196392785,105.90195698044867,0.0
3.464929859719439,106.51712825135172,0.0
3.474949899799599,107.13408107820868,0.0
3.4849699398797593,107.75281546101961,0.0
3.49498997995992,108.37333139978452,0.0
3.50501002004008,108.9956288945034,0.0
3.51503006012024,109.61970794517616,0.0
3.5250501002004007,110.24556855180299,0.0
3.535070140280561,110.87321071438373,0.0
3.5450901803607215,111.50263443291844,0.0
3.5551102204408815,112.13383970740712,0.0
3.565130260521042,112.76682653784974,0.0
3.5751503006012024,113.40159492424635,0.0
3.5851703406813624,114.03814486659692,0.0
3.595190380761523,114.67647636490145,0.0
3.6052104208416833,115.31658941915994,0.0
3.6152304609218437,71.14758136202865,0.0
3.6252505010020037,71.54251583177837,0.0
3.635270541082164,71.9385433944419,0.0
3.6452905811623246,72.33566405001919,0.0
3.655310621242485,72.73387779851029,0.0
3.665330661322645,73.13318463991516,0.0
3.6753507014028055,73.53358457423377,0.0
3.685370741482966,73.93507760146623,0.0
3.695390781563126,74.33766372161242,0.0
3.7054108216432864,74.74134293467242,0.0
3.715430861723447,75.14611524064618,0.0
3.7254509018036073,75.55198063953377,0.0
3.7354709418837673,75.95893913133511,0.0
3.7454909819639277,76.36699071605022,0.0
3.755511022044088,76.77613539367916,0.0
3.7655310621242486,77.18637316422185,0.0
3.7755511022044086,77.59770402767829,0.0
3.785571142284569,78.01012798404857,0.0
3.7955911823647295,78.42364503333262,0.0
3.8056112224448895,78.83825517553043,0.0
3.81563126252505,79.25395841064207,0.0
3.8256513026052104,79.67075473866743,0.0
3.835671342685371,80.08864415960663,0.0
3.845691382765531,80.50762667345955,0.0
3.8557114228456912,80.9277022802263,0.0
3.8657314629258517,81.3488709799068,0.0
3.875751503006012,81.77113277250115,0.0
3.885771543086172,82.19448765800922,0.0
3.8957915831663326,82.6189356364311,0.0
3.905811623246493,83.04447670776673,0.0
3.915831663326653,83.47111087201613,0.0
3.9258517034068134,83.89883812917938,0.0
3.935871743486974,84.32765847925639,0.0
3.9458917835671343,84.75757192224715,0.0
3.9559118236472943,85.18857845815171,0.0
3.9659318637274548,85.62067808697009,0.0
3.975951903807615,86.05387080870223,0.0
3.9859719438877756,86.48815662334813,0.0
3.9959919839679356,86.92353553090783,0.0
4.006012024048096,87.36000753138133,0.0
4.0160320641282565,87.79757262476858,0.0
4.026052104208416,88.23623081106959,0.0
4.0360721442885765,88.67598209028439,0.0
4.046092184368737,89.11682646241304,0.0
4.056112224448897,89.55876392745546,0.0
4.066132264529058,90.00179448541161,0.0
4.076152304609218,90.4459181362816,0.0
4.086172344689379,90.89113488006535,0.0
4.096192384769539,91.33744471676287,0.0
4.1062124248497,91.7848476463742,0.0
4.11623246492986,92.2333436688993,0.0
4.1262525050100205,92.68293278433818,0.0
