id_ori,hkl,rho_rad,phi_rad,strain_exp
4,"[1.0, 1.0, 0.0]",1.4780256839250938,-2.994795015708977,3013.0611692233447
4,"[1.0, 1.0, 0.0]",0.8238380210623643,1.631340562323044,2143.0906294564365
4,"[1.0, 1.0, 0.0]",1.4780256839250938,-2.994795015708977,3013.0611692233447
4,"[1.0, 1.0, 0.0]",0.8238380210623643,1.631340562323044,2143.0906294564365
4,"[1.0, 1.0, 0.0]",0.6299101848586923,-0.05310554037638151,2802.535678134003
4,"[1.0, 1.0, 0.0]",0.4493766821253183,-2.722153696660132,2532.169500199228
4,"[1.0, 1.0, 0.0]",1.3476407889402338,-1.9404690756720018,3472.2513430483987
4,"[1.0, 1.0, 0.0]",1.4417682265529326,-0.8789729338982792,4078.051037878059
4,"[1.0, 1.0, 0.0]",1.3476407889402338,-1.9404690756720018,3472.2513430483987
4,"[1.0, 1.0, 0.0]",1.4417682265529326,-0.8789729338982792,4078.051037878059
4,"[1.0, 1.0, 0.0]",0.6299101848586923,-0.05310554037638151,2802.535678134003
4,"[1.0, 1.0, 0.0]",0.4493766821253183,-2.722153696660132,2532.169500199228
5,"[1.0, 1.0, 0.0]",1.524194883490847,-3.0299130885980445,2973.5359030358954
5,"[1.0, 1.0, 0.0]",0.8324475885138404,1.6400220182326481,2142.9238170552003
5,"[1.0, 1.0, 0.0]",1.524194883490847,-3.0299130885980445,2973.5359030358954
5,"[1.0, 1.0, 0.0]",0.8324475885138404,1.6400220182326481,2142.9238170552003
5,"[1.0, 1.0, 0.0]",0.5823621899373826,-0.08409768624089083,2813.4420793611625
5,"[1.0, 1.0, 0.0]",0.49123628114717377,-2.8011106439317213,2570.9201550892703
5,"[1.0, 1.0, 0.0]",1.360568444328477,-1.9848654540439552,3669.00704249981
5,"[1.0, 1.0, 0.0]",1.407979729436989,-0.9182108264867558,4003.110722578692
5,"[1.0, 1.0, 0.0]",1.360568444328477,-1.9848654540439552,3669.00704249981
5,"[1.0, 1.0, 0.0]",1.407979729436989,-0.9182108264867558,4003.110722578692
5,"[1.0, 1.0, 0.0]",0.5823621899373826,-0.08409768624089083,2813.4420793611625
5,"[1.0, 1.0, 0.0]",0.49123628114717377,-2.8011106439317213,2570.9201550892703
6,"[1.0, 1.0, 0.0]",1.5694482000202694,0.07885904913060725,2653.7493379589514
6,"[1.0, 1.0, 0.0]",0.8437807277371396,1.6508546129386865,2166.664831976375
6,"[1.0, 1.0, 0.0]",1.5694482000202694,0.07885904913060725,2653.7493379589514
6,"[1.0, 1.0, 0.0]",0.8437807277371396,1.6508546129386865,2166.664831976375
6,"[1.0, 1.0, 0.0]",0.532939360429503,-0.11202380744953354,2822.0515209132377
6,"[1.0, 1.0, 0.0]",0.5355868629484241,-2.872713420616344,2631.6099218649383
6,"[1.0, 1.0, 0.0]",1.3742059700906069,-2.027225509381851,3816.6686590988434
6,"[1.0, 1.0, 0.0]",1.372831177835152,-0.9571126470176489,3936.62693530402
6,"[1.0, 1.0, 0.0]",1.3742059700906069,-2.027225509381851,3816.6686590988434
